127.0.0.1 - - [21/Dec/2022:18:10:08 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:09 +0900] "GET /DB_Project/CSS/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:09 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:14 +0900] "GET /DB_Project/login_result.jsp?id=cisxo&pw=22489612up%21 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:15 +0900] "GET /DB_Project/login_engineer.jsp HTTP/1.1" 200 8045
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:22 +0900] "GET /DB_Project/login_result.jsp?id=a&pw=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:22 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:23 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7866
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:25 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7866
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:27 +0900] "GET /DB_Project/DB/Engineer.jsp HTTP/1.1" 200 7866
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:29 +0900] "GET /DB_Project/DB/station.jsp HTTP/1.1" 200 7866
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:30 +0900] "GET /DB_Project/DB/vehicle.jsp HTTP/1.1" 200 7866
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:32 +0900] "GET /DB_Project/DB/user.jsp HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:33 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:37 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7866
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:38 +0900] "GET /DB_Project/DB/Head_manage.jsp?headdelete_id=&manage_num=3 HTTP/1.1" 500 2765
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:41 +0900] "GET /DB_Project/DB/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 500 2865
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:52:44 +0900] "GET /DB_Project/DB/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 500 2865
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:53:00 +0900] "GET /DB_Project/DB/Head_manage.jsp?Name1=jok&Planet1=Mars&Continent1=Ple24&ManagerName1=plenki&Budget1=250000&manage_num=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:53:00 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 8364
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:53:05 +0900] "GET /DB_Project/DB/Head_manage.jsp?headdelete_id=15&manage_num=3 HTTP/1.1" 500 2765
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:53:10 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:53:18 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 8364
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:54:48 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:54:48 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:55:00 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:55:00 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:56:08 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:56:08 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:56:27 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:56:27 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:56:38 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 2136
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:56:38 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:56:43 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 8364
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:58:18 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 2317
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:58:18 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:58:47 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1950
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:58:47 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:58:52 +0900] "GET /DB_Project/DB/station.jsp HTTP/1.1" 200 8364
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:58:53 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:59:12 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1972
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:59:12 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:59:27 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1972
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:59:27 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:59:40 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1972
0:0:0:0:0:0:0:1 - - [21/Dec/2022:18:59:58 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:00:10 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1972
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:00:33 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:08:06 +0900] "GET /DB_Project/DB/connect.jsp HTTP/1.1" 200 3678
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:08:06 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:13:38 +0900] "GET /DB_Project/DB/Engineer.jsp HTTP/1.1" 200 4155
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:13:38 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:18:52 +0900] "GET /DB_Project/DB/line.jsp HTTP/1.1" 200 3615
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:18:52 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:29:16 +0900] "GET /DB_Project/DB/train.jsp HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:29:16 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:29:25 +0900] "GET /DB_Project/DB/station.jsp HTTP/1.1" 200 5236
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:29:25 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:30:05 +0900] "GET /DB_Project/DB/station.jsp HTTP/1.1" 200 5236
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:30:05 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:30:11 +0900] "GET /DB_Project/DB/train.jsp HTTP/1.1" 200 3396
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:30:12 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:36:46 +0900] "GET /DB_Project/DB/traincode.jsp HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:36:46 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:36:52 +0900] "GET /DB_Project/DB/traincode.jsp HTTP/1.1" 200 1409
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:36:52 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:37:14 +0900] "GET /DB_Project/DB/traincode.jsp HTTP/1.1" 200 1409
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:37:14 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:37:41 +0900] "GET /DB_Project/DB/traincode.jsp HTTP/1.1" 200 4468
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:37:41 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:41:25 +0900] "GET /DB_Project/DB/vehicle.jsp HTTP/1.1" 200 4206
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:41:25 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:44:20 +0900] "GET /DB_Project/DB/vehicle.jsp HTTP/1.1" 200 4206
0:0:0:0:0:0:0:1 - - [21/Dec/2022:19:44:20 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:05:08 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:05:08 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:05:42 +0900] "GET /DB_Project/login_engineer.jsp HTTP/1.1" 200 1634
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:05:42 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:05:54 +0900] "GET /DB_Project/login_result.jsp HTTP/1.1" 500 2659
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:05:54 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:06:01 +0900] "GET /DB_Project/main.jsp HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:06:01 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:09:52 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:20:09:53 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:30 +0900] "GET /DB_Project/Login.jsp HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:31 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:33 +0900] "GET /DB_Project/login_result.jsp?id=a&pw=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:33 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:34 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7796
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:38 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:43 +0900] "GET /DB_Project/DB/station.jsp HTTP/1.1" 200 5176
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:47 +0900] "GET /DB_Project/DB/train.jsp HTTP/1.1" 200 3340
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:50 +0900] "GET /DB_Project/DB/connect.jsp HTTP/1.1" 200 3435
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:41:52 +0900] "GET /DB_Project/DB/vehicle.jsp HTTP/1.1" 200 4206
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:42:00 +0900] "GET /DB_Project/login_result.jsp?id=cisxo&pw=22489612p%21 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:42:00 +0900] "GET /DB_Project/Login.jsp HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:42:04 +0900] "GET /DB_Project/login_result.jsp?id=cisxo&pw=22489612up%21 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:42:04 +0900] "GET /DB_Project/login_engineer.jsp HTTP/1.1" 200 1634
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:44:37 +0900] "GET /DB_Project/login_engineer.jsp HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:44:37 +0900] "GET /DB_Project/login_engineer.jsp HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:44:37 +0900] "GET /DB_Project/login_engineer.jsp HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [21/Dec/2022:21:44:37 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:02:51 +0900] "GET /DB_Project/Login.jsp HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:02:51 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:02:58 +0900] "GET /DB_Project/login_result.jsp?id=a&pw=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:02:58 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:02 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:04 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7796
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:07 +0900] "GET /DB_Project/DB/Engineer.jsp HTTP/1.1" 200 3918
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:13 +0900] "GET /DB_Project/login_result.jsp?id=a&pw=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:13 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:14 +0900] "GET /DB_Project/db_stats.jsp HTTP/1.1" 200 1018
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:31 +0900] "GET /DB_Project/main.jsp HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:40 +0900] "GET /DB_Project/login_result.jsp?id=a&pw=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:40 +0900] "GET /DB_Project/Sys_admin.jsp HTTP/1.1" 200 1971
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:03:44 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7796
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:07:44 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7796
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:22:17 +0900] "GET /DB_Project/Login.jsp HTTP/1.1" 200 1284
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:25:36 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7796
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:25:36 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:25:40 +0900] "GET /DB_Project/DB/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:00 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7803
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:00 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:02 +0900] "GET /DB_Project/DB/insert/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:19 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7804
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:21 +0900] "GET /insert/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:44 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7806
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:44 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:26:46 +0900] "GET /DB_Project/insert/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 500 2887
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:33:08 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 7806
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:33:09 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:35:21 +0900] "GET /DB_Project/insert/Head_manage.jsp?Name1=bro&Planet1=Mars&Continent1=Ple24&ManagerName1=flaivsd&Budget1=36888&manage_num=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:35:21 +0900] "GET /DB_Project/insert/Headquarter.jsp HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:35:46 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 8259
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:35:48 +0900] "GET /DB_Project/DB/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 404 815
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:37:49 +0900] "GET /DB_Project/insert/Head_manage.jsp HTTP/1.1" 500 2787
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:37:49 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:38:13 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 8288
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:38:14 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:38:15 +0900] "GET /insert/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:39:26 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 8266
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:39:27 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:39:28 +0900] "GET /DB_Project/DB/insert/Head_manage.jsp?Name1=&Planet1=&Continent1=&ManagerName1=&Budget1=&manage_num=1 HTTP/1.1" 500 2904
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:39:39 +0900] "GET /DB_Project/DB/Headquarter.jsp HTTP/1.1" 200 8266
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:39:39 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:39:50 +0900] "GET /DB_Project/DB/insert/Head_manage.jsp?Name1=jo&Planet1=Mars&Continent1=Ple24&ManagerName1=fdsaf&Budget1=40000&manage_num=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:39:50 +0900] "GET /DB_Project/DB/insert/Headquarter.jsp HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:40:08 +0900] "GET /DB_Project/DB/insert/Head_manage.jsp?Name1=jo&Planet1=Mars&Continent1=Ple24&ManagerName1=fdsaf&Budget1=40000&manage_num=1 HTTP/1.1" 200 232
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:40:16 +0900] "GET /DB_Project/DB/insert/Head_manage.jsp?Name1=jods&Planet1=Mars&Continent1=Ple24&ManagerName1=fdsaf&Budget1=40000&manage_num=1 HTTP/1.1" 200 242
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:40:22 +0900] "GET /DB_Project/DB/insert/Head_manage.jsp?Name1=jods&Planet1=Mars&Continent1=Ple24&ManagerName1=fdsaffs&Budget1=40000&manage_num=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2022:22:40:22 +0900] "GET /DB_Project/DB/insert/Headquarter.jsp HTTP/1.1" 404 826
